Kind,Name,AvgCyclomatic,CountLine
File,"DefaultDrawingSupplierTest.java",1,192
File,"DefaultHeatMapDataset.java",2,335
File,"DefaultHeatMapDatasetTest.java",1,197
File,"DefaultHighLowDataset.java",1,443
File,"DefaultHighLowDatasetTest.java",1,187
File,"DefaultIntervalCategoryDataset.java",2,817
File,"DefaultIntervalCategoryDatasetTest.java",1,478
File,"DefaultIntervalXYDataset.java",1,568
File,"DefaultIntervalXYDatasetTest.java",1,362
File,"DefaultKeyedValue.java",1,180
File,"DefaultKeyedValueDataset.java",2,198
File,"DefaultKeyedValueDatasetTest.java",1,119
File,"DefaultKeyedValueTest.java",1,126
File,"DefaultKeyedValues.java",1,473
File,"DefaultKeyedValues2D.java",2,583
File,"DefaultKeyedValues2DDataset.java",0,61
File,"DefaultKeyedValues2DDatasetTest.java",1,85
File,"DefaultKeyedValues2DTest.java",1,335
File,"DefaultKeyedValuesDataset.java",0,56
File,"DefaultKeyedValuesDatasetTest.java",1,83
File,"DefaultKeyedValuesTest.java",1,500
File,"DefaultLogAxisEditor.java",1,169
File,"DefaultMultiValueCategoryDataset.java",2,417
File,"DefaultMultiValueCategoryDatasetTest.java",1,253
File,"DefaultNumberAxisEditor.java",1,180
File,"DefaultOHLCDataset.java",1,355
File,"DefaultOHLCDatasetTest.java",1,161
File,"DefaultPieDataset.java",1,375
File,"DefaultPieDatasetTest.java",1,170
File,"DefaultPlotEditor.java",3,633
File,"DefaultPolarItemRenderer.java",2,1011
File,"DefaultPolarItemRendererTest.java",1,114
File,"DefaultPolarPlotEditor.java",1,216
File,"DefaultShadowGenerator.java",2,333
File,"DefaultStatisticalCategoryDataset.java",2,735
File,"DefaultStatisticalCategoryDatasetTest.java",1,285
File,"DefaultTableXYDataset.java",1,666
File,"DefaultTableXYDatasetTest.java",1,207
File,"DefaultTitleEditor.java",1,304
File,"DefaultValueAxisEditor.java",1,421
File,"DefaultValueDataset.java",1,141
File,"DefaultWindDataset.java",2,437
File,"DefaultWindDatasetTest.java",1,192
File,"DefaultXYDataset.java",2,386
