Kind,Name,AvgCyclomatic,CountLine
Public Method,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.testFilterAndLimitC",,11
Public Method,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.testFilterAndLimitD",,10
Public Method,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.testFilterDirAndFile1",,10
Public Method,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.testFilterDirAndFile2",,10
Public Method,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.testFilterDirAndFile3",,10
Public Method,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.testFilterDirAndFile4",,10
Public Method,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.testHandleStartDirectoryFalse",,9
Public Method,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.testLimitToCurrent",,8
Public Method,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.testMissingStartDirectory",,18
Public Method,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.testMultiThreadCancel",,35
Public Class,"org.apache.commons.io.EndianUtils",1,456
Public Constructor,"org.apache.commons.io.EndianUtils.EndianUtils",,6
Private Static Method,"org.apache.commons.io.EndianUtils.read",,17
Public Static Method,"org.apache.commons.io.EndianUtils.readSwappedDouble",,12
Public Static Method,"org.apache.commons.io.EndianUtils.readSwappedDouble",,10
Public Static Method,"org.apache.commons.io.EndianUtils.readSwappedFloat",,10
Public Static Method,"org.apache.commons.io.EndianUtils.readSwappedFloat",,12
Public Static Method,"org.apache.commons.io.EndianUtils.readSwappedInteger",,13
Public Static Method,"org.apache.commons.io.EndianUtils.readSwappedInteger",,20
Public Static Method,"org.apache.commons.io.EndianUtils.readSwappedLong",,12
Public Static Method,"org.apache.commons.io.EndianUtils.readSwappedLong",,16
Public Static Method,"org.apache.commons.io.EndianUtils.readSwappedShort",,11
Public Static Method,"org.apache.commons.io.EndianUtils.readSwappedShort",,13
Public Static Method,"org.apache.commons.io.EndianUtils.readSwappedUnsignedInteger",,17
Public Static Method,"org.apache.commons.io.EndianUtils.readSwappedUnsignedInteger",,23
Public Static Method,"org.apache.commons.io.EndianUtils.readSwappedUnsignedShort",,12
Public Static Method,"org.apache.commons.io.EndianUtils.readSwappedUnsignedShort",,16
Public Static Method,"org.apache.commons.io.EndianUtils.swapDouble",,8
Public Static Method,"org.apache.commons.io.EndianUtils.swapFloat",,8
Public Static Method,"org.apache.commons.io.EndianUtils.swapInteger",,12
Public Static Method,"org.apache.commons.io.EndianUtils.swapLong",,16
